File: testcase/C1_10_2.txt Preprocessing_Time: 0.00266726 s Route_Construction_Time: 2.76544 s Post_Optimization_Time: 0.380029 s Initial_Cost: 49962.9 Post_Relocate_Cost: 48492.9 Post_Swap_Cost: 48485.9 Post_2opt_star_Cost: 46316 Intra_Route_Optimization_Cost: 46286.3 Final_Cost: 46286.3 Total_Time: 3.14831 s Vehicle_Used: 105 route_length: 16 VALID
File: testcase/C2_10_3.txt Preprocessing_Time: 0.00345027 s Route_Construction_Time: 2.72387 s Post_Optimization_Time: 0.648099 s Initial_Cost: 26474.7 Post_Relocate_Cost: 23441.9 Post_Swap_Cost: 23409 Post_2opt_star_Cost: 22386 Intra_Route_Optimization_Cost: 22205.3 Final_Cost: 22205.3 Total_Time: 3.37555 s Vehicle_Used: 46 route_length: 36 VALID
File: testcase/C2_10_4.txt Preprocessing_Time: 0.00245962 s Route_Construction_Time: 0.886394 s Post_Optimization_Time: 0.58728 s Initial_Cost: 24779.8 Post_Relocate_Cost: 22635.1 Post_Swap_Cost: 22597.8 Post_2opt_star_Cost: 21394.2 Intra_Route_Optimization_Cost: 21180.5 Final_Cost: 21180.5 Total_Time: 1.47624 s Vehicle_Used: 45 route_length: 38 VALID
File: testcase/R1_10_5.txt Preprocessing_Time: 0.002447 s Route_Construction_Time: 2.35896 s Post_Optimization_Time: 0.748697 s Initial_Cost: 65475.4 Post_Relocate_Cost: 59610.8 Post_Swap_Cost: 59213.7 Post_2opt_star_Cost: 58420.3 Intra_Route_Optimization_Cost: 58379 Final_Cost: 58379 Total_Time: 3.11024 s Vehicle_Used: 97 route_length: 17 VALID
File: testcase/R1_10_6.txt Preprocessing_Time: 0.00373273 s Route_Construction_Time: 2.45561 s Post_Optimization_Time: 0.66503 s Initial_Cost: 60860.2 Post_Relocate_Cost: 55720.5 Post_Swap_Cost: 55267.7 Post_2opt_star_Cost: 54894.3 Intra_Route_Optimization_Cost: 54655.2 Final_Cost: 54655.2 Total_Time: 3.12448 s Vehicle_Used: 95 route_length: 17 VALID
File: testcase/R2_10_7.txt Preprocessing_Time: 0.00229778 s Route_Construction_Time: 2.48156 s Post_Optimization_Time: 1.24405 s Initial_Cost: 44379 Post_Relocate_Cost: 35273.2 Post_Swap_Cost: 35218.9 Post_2opt_star_Cost: 33646.6 Intra_Route_Optimization_Cost: 33196.9 Final_Cost: 33196.9 Total_Time: 3.7281 s Vehicle_Used: 54 route_length: 47 VALID
File: testcase/R2_10_8.txt Preprocessing_Time: 0.00253508 s Route_Construction_Time: 2.38841 s Post_Optimization_Time: 0.85743 s Initial_Cost: 28670.7 Post_Relocate_Cost: 23977.9 Post_Swap_Cost: 23917.4 Post_2opt_star_Cost: 23230.1 Intra_Route_Optimization_Cost: 22770.9 Final_Cost: 22770.9 Total_Time: 3.24846 s Vehicle_Used: 34 route_length: 54 VALID
File: testcase/RC1_10_10.txt Preprocessing_Time: 0.00237037 s Route_Construction_Time: 2.39759 s Post_Optimization_Time: 0.323279 s Initial_Cost: 53308.3 Post_Relocate_Cost: 50759.4 Post_Swap_Cost: 50644.7 Post_2opt_star_Cost: 50487.8 Intra_Route_Optimization_Cost: 50102.2 Final_Cost: 50102.2 Total_Time: 2.72339 s Vehicle_Used: 92 route_length: 19 VALID
File: testcase/RC1_10_9.txt Preprocessing_Time: 0.00230497 s Route_Construction_Time: 2.41038 s Post_Optimization_Time: 0.600694 s Initial_Cost: 54946.5 Post_Relocate_Cost: 50702.2 Post_Swap_Cost: 50603.8 Post_2opt_star_Cost: 50170.6 Intra_Route_Optimization_Cost: 49870.8 Final_Cost: 49870.8 Total_Time: 3.01348 s Vehicle_Used: 92 route_length: 19 VALID
File: testcase/RC2_10_1.txt Preprocessing_Time: 0.00271477 s Route_Construction_Time: 2.69568 s Post_Optimization_Time: 0.944996 s Initial_Cost: 47069.3 Post_Relocate_Cost: 35492.9 Post_Swap_Cost: 35436.3 Post_2opt_star_Cost: 33009.2 Intra_Route_Optimization_Cost: 32586.1 Final_Cost: 32586.1 Total_Time: 3.64353 s Vehicle_Used: 40 route_length: 52 VALID
File: testcase/RC2_10_2.txt Preprocessing_Time: 0.0024263 s Route_Construction_Time: 2.67322 s Post_Optimization_Time: 1.2595 s Initial_Cost: 45430.6 Post_Relocate_Cost: 34942.1 Post_Swap_Cost: 34901.2 Post_2opt_star_Cost: 32334.7 Intra_Route_Optimization_Cost: 32014.2 Final_Cost: 32014.2 Total_Time: 3.93528 s Vehicle_Used: 44 route_length: 50 VALID
File: testcase/C1_10_1.txt Preprocessing_Time: 0.00372005 s Route_Construction_Time: 0.0128729 s Post_Optimization_Time: 1.512 s Initial_Cost: 74004.7 Post_Relocate_Cost: 56208.7 Post_Swap_Cost: 55359.3 Post_2opt_star_Cost: 45389.1 Intra_Route_Optimization_Cost: 45389.1 Final_Cost: 45389.1 Total_Time: 1.52869 s Vehicle_Used: 109 route_length: 16 VALID
